ID,Channel ID,Sign Language,Spoken Language,Video Name,Release Date,Webpage URL,Video URL,External Subtitles URL,Resolution,Cropped,Video Length,FPS,Number of Frames,Date of Acquisition,File Size,Subtitles Type,Subtitles,Sentences,Tokens,Characters
562,804,LSC,Colombian,CONVOCATORIA SMARTIC INCLUYENTE,2019-07-24,https://www.youtube.com/watch?v=IS3DTHnZDM0,,,720p,no,146,25,3650,2023-01-05,16.174946784973145,auto,44,,241,1443
563,804,LSC,Colombian,¡Hoy! Black Friday,2018-11-23,https://www.youtube.com/watch?v=BevoC2xJwXI,,,720p,no,86,23,1978,2023-01-05,15.64799690246582,auto,23,,118,640
565,804,LSC,Colombian,Talleres Centro de Relevo Colombia 4.0,2018-10-24,https://www.youtube.com/watch?v=qYA4L8i5TM8,,,720p,no,134,23,3082,2023-01-05,18.10967254638672,auto,58,,326,2012
566,804,LSC,Colombian,Tarima inclusión TIC Colombia 4.0,2018-10-24,https://www.youtube.com/watch?v=dFYzoUOYr6I,,,720p,no,70,30,2100,2023-01-05,9.470296859741211,auto,23,,126,722
567,804,LSC,Colombian,Talleres Colombia 4.0,2018-10-20,https://www.youtube.com/watch?v=_EYynpnOdM0,,,720p,no,217,24,5208,2023-01-05,33.39680099487305,auto,84,,431,2687
568,804,LSC,Colombian,Colombia 4.0,2018-10-19,https://www.youtube.com/watch?v=aXNlzkmvCe0,,,720p,no,96,24,2304,2023-01-05,15.16557502746582,auto,31,,150,845
569,804,LSC,Colombian,Stand del Centro de Relevo en Colombia 4.0,2018-10-19,https://www.youtube.com/watch?v=uE0BLUHMdzc,,,720p,no,123,24,2952,2023-01-05,19.582794189453125,auto,39,,184,1116
570,804,LSC,Colombian,7° Congreso Nacional de la Situación del Sordo en Colombia - Plazo máximo de inscripción.,2018-09-26,https://www.youtube.com/watch?v=VVLnqw2Hyhk,,,720p,no,32,24,768,2023-01-05,6.121315002441406,auto,6,,28,155
571,804,LSC,Colombian,Semana Internacional del Sordo,2018-09-25,https://www.youtube.com/watch?v=MFthZwpHHTA,,,720p,no,330,30,9900,2023-01-05,83.6963415145874,auto,94,,533,3190
572,804,LSC,Colombian,"Semana Internacional del Sordo, Día Internacional de la Lengua de Señas",2018-09-14,https://www.youtube.com/watch?v=DO3YkIT0oSk,,,720p,no,251,23,5773,2023-01-05,39.790310859680176,auto,94,,533,3190
573,804,LSC,Colombian,7° Congreso Nacional de la Situación del Sordo en Colombia,2018-11-09,https://www.youtube.com/watch?v=r5TlVAMfxwg,,,720p,no,58,24,1392,2023-01-05,6.964323043823242,auto,6,,28,155
575,804,LSC,Colombian,"Celebración Semana Internacional del Sordo, Día Internacional de la Lengua de Señas",2018-07-09,https://www.youtube.com/watch?v=Y7--0olYcz4,,,720p,no,281,23,6463,2023-01-05,43.739108085632324,auto,94,,468,2819
576,804,LSC,Colombian,4°Campamento Nacional de la Juventud Sorda,2018-08-28,https://www.youtube.com/watch?v=u0dnx00z6TE,,,720p,no,105,24,2520,2023-01-05,17.720723152160645,auto,26,,96,618
577,804,LSC,Colombian,Agenda 7° Congreso Nacional de la Situación del Sordo en Colombia,2018-08-27,https://www.youtube.com/watch?v=LBzfMdksw64,,,720p,no,124,24,2976,2023-01-05,12.9570951461792,auto,23,,125,742
578,804,LSC,Colombian,Facebook live mañana 700 p.m ¡Conéctate con nosotros!,2018-08-23,https://www.youtube.com/watch?v=gncjjtKwZ1Q,,,720p,no,79,24,1896,2023-01-05,10.136008262634277,auto,22,,117,715
579,804,LSC,Colombian,Agenda 7°Congreso Nacional de la Situación del Sordo en Colombia,2018-08-17,https://www.youtube.com/watch?v=UDnJj7kaaL4,,,720p,no,171,24,4104,2023-01-05,19.067357063293457,auto,43,,189,1044
580,804,LSC,Colombian,¿Quieres ser ponente en el 7°Congreso de la Situación del Sordo,2018-08-14,https://www.youtube.com/watch?v=fHdZga7C974,,,720p,no,162,30,4860,2023-01-05,23.161056518554688,auto,52,,257,1482
581,804,LSC,Colombian,Cursos virtuales Lengua de Señas Colombiana,2018-08-14,https://www.youtube.com/watch?v=8Dtl9FOfaGs,,,720p,no,88,24,2112,2023-01-05,3.752737045288086,auto,16,,72,409
582,804,LSC,Colombian,4° Campamento Nacional de la Juventud Sorda,2018-10-08,https://www.youtube.com/watch?v=b8pGGbrehmY,,,720p,no,84,30,2520,2023-01-05,11.44461441040039,auto,14,,68,358
583,804,LSC,Colombian,7° Congreso Nacional de la Situación del Sordo en Colombia.,2018-09-08,https://www.youtube.com/watch?v=AL636m_Y_7I,,,360p,no,58,30,1740,2023-01-05,1.2985830307006836,auto,100,,569,3312
584,804,LSC,Colombian,Pronto Facebook live FENASCOL,2018-02-08,https://www.youtube.com/watch?v=av6UD89dbGA,,,720p,no,115,24,2760,2023-01-05,15.866439819335938,auto,40,,203,1162
586,804,LSC,Colombian,7°Congreso Nacional de la Situación del Sordo en Colombia.,2018-07-26,https://www.youtube.com/watch?v=v5e_OOTE0vI,,,720p,no,163,24,3912,2023-01-05,13.279006958007812,auto,52,,285,1569
587,804,LSC,Colombian,Noticia importante del 7°Congreso Nacional de la Situación del Sordo en Colombia,2018-07-19,https://www.youtube.com/watch?v=2z46yTsDayM,,,720p,no,70,24,1680,2023-01-05,11.011075019836426,auto,14,,97,529
590,804,LSC,Colombian,Proceso de Inscripción 7° Congreso Nacional de la Situación del Sordo en Colombia,2018-06-22,https://www.youtube.com/watch?v=oLKVCgPX6YI,,,720p,no,184,24,4416,2023-01-05,25.557903289794922,auto,55,,290,1659
591,804,LSC,Colombian,Acuerdos FENASCOL - FENILC,2018-06-15,https://www.youtube.com/watch?v=MIZKLvOkRmc,,,720p,no,202,24,4848,2023-01-05,26.98299789428711,auto,41,,210,1255
592,804,LSC,Colombian,Acuerdos FENASCOL - FENILC_0,2018-12-06,https://www.youtube.com/watch?v=nWbmmXR9h-A,,,720p,no,281,30,8430,2023-01-05,34.028512954711914,auto,39,,174,984
593,804,LSC,Colombian,información Séptimo Congreso Nacional de la Situación del Sordo en Colombia,2018-07-06,https://www.youtube.com/watch?v=SU3E45Kuspo,,,720p,no,264,23,6072,2023-01-05,33.88553333282471,auto,75,,452,2578
594,804,LSC,Colombian,Acuerdos FENASCOL - FENILC_1,2018-01-06,https://www.youtube.com/watch?v=_bqIs3xsN20,,,720p,no,388,24,9312,2023-01-05,35.629483222961426,auto,86,,445,2554
595,804,LSC,Colombian,Acuerdos FENASCOL - FENILC_2,2018-05-30,https://www.youtube.com/watch?v=7iJh0Hctqwg,,,720p,no,650,30,19500,2023-01-05,55.88339138031006,auto,151,,780,4443
600,804,LSC,Colombian,Celebración Día Internacional de Las Lenguas de Señas y la Semana Internacional del Sordo.,2018-05-16,https://www.youtube.com/watch?v=A8Pj1SBUoNo,,,720p,no,304,30,9120,2023-01-05,29.183953285217285,auto,91,,511,2951
605,804,LSC,Colombian,7° Congreso Nacional de la Situación del Sordo en Colombia._0,2018-12-04,https://www.youtube.com/watch?v=np5XRJRxtXg,,,720p,no,338,24,8112,2023-01-05,78.71284866333008,auto,100,,569,3312
610,804,LSC,Colombian,Historia de la LSC - Parte 2,2018-01-03,https://www.youtube.com/watch?v=nYGqvhAnSzw,,,360p,no,332,30,9960,2023-01-05,16.259225845336914,auto,108,,683,3876
611,804,LSC,Colombian,Historia de la LSC - Parte 3,2018-01-03,https://www.youtube.com/watch?v=T-kZevrwooU,,,360p,no,444,30,13320,2023-01-05,21.651494026184082,auto,161,,927,5470
612,804,LSC,Colombian,Historia de la LSC - Parte 1,2018-01-03,https://www.youtube.com/watch?v=HGgfpkqF9wA,,,360p,no,153,30,4590,2023-01-05,7.5227813720703125,auto,59,,348,1928
613,804,LSC,Colombian,Día Nacional de las Lenguas Nativas_0,2018-02-26,https://www.youtube.com/watch?v=bBsVAxCs9V8,,,720p,no,458,24,10992,2023-01-05,142.6517562866211,auto,128,,701,3824
614,804,LSC,Colombian,Conoce lo que nos contó la Presidente de la Universidad de Gallaudet.,2018-02-23,https://www.youtube.com/watch?v=Xu6s81gRNqY,,,720p,no,154,24,3696,2023-01-05,25.161222457885742,auto,57,,345,1920
615,804,LSC,Colombian,Invitamos a continuar generando incidencia ''Por un mundo sin barreras''.,2018-02-23,https://www.youtube.com/watch?v=wvgI0trhTfw,,,720p,no,151,24,3624,2023-01-05,30.214385986328125,auto,55,,322,1886
617,804,LSC,Colombian,Henry Mejia en Viena participando del proyecto Zero Poject.,2018-02-21,https://www.youtube.com/watch?v=3hEtttUFPZw,,,720p,no,65,24,1560,2023-01-05,9.948588371276855,auto,20,,113,645
618,804,LSC,Colombian,"Henry Mejia, Director de FENASCOL, representará el Centro de Relevo en la conferencia Zero Project.",2018-02-20,https://www.youtube.com/watch?v=0bx2Mn0qJA4,,,720p,no,83,24,1992,2023-01-05,13.035857200622559,auto,26,,147,834
620,804,LSC,Colombian,Servicios de interpretación en los procesos de orientación profesional - Compensar.,2018-02-02,https://www.youtube.com/watch?v=Od_WxnAl_PE,,,720p,no,100,30,3000,2023-01-05,14.58309555053711,auto,30,,146,827
621,804,LSC,Colombian,!FELIZ NAVIDAD Y FELIZ AÑO NUEVO 2018!,2017-12-22,https://www.youtube.com/watch?v=I2JweT1jsis,,,720p,no,135,24,3240,2023-01-05,27.59081268310547,auto,48,,247,1455
622,804,LSC,Colombian,¡Mi licencia es mi DERECHO!,2017-07-12,https://www.youtube.com/watch?v=QuWCAnAiXMg,,,720p,no,260,30,7800,2023-01-05,47.592326164245605,auto,78,,449,2488
623,804,LSC,Colombian,¡Es hora de seguir luchando por una Inclusión Total con la Lengua de Señas!,2017-05-10,https://www.youtube.com/watch?v=8mnuJ4da0j0,,,720p,no,279,25,6975,2023-01-05,57.60344886779785,auto,34,,89,608
624,804,LSC,Colombian,Mensajes claves diseñados por la Federación Mundial de Sordos 4,2017-09-25,https://www.youtube.com/watch?v=7K-M3PQGCVA,,,720p,no,66,30,1980,2023-01-05,19.00147819519043,auto,17,,103,629
625,804,LSC,Colombian,Mensajes claves diseñados por la Federación Mundial de Sordos 2,2017-09-25,https://www.youtube.com/watch?v=INxTsLttfqg,,,360p,no,71,30,2130,2023-01-05,6.220073699951172,auto,24,,128,794
626,804,LSC,Colombian,Mensajes claves diseñados por la Federación Mundial de Sordos 3,2017-09-25,https://www.youtube.com/watch?v=gTymchUwlsw,,,720p,no,110,25,2750,2023-01-05,29.767863273620605,auto,26,,153,895
627,804,LSC,Colombian,Mensajes claves diseñados por la Federación Mundial de Sordos 1,2017-09-25,https://www.youtube.com/watch?v=2qBjkS9o7gk,,,360p,no,132,30,3960,2023-01-05,10.504436492919922,auto,41,,230,1328
628,804,LSC,Colombian,Conclusiones de la Declaración de Panamá,2017-04-09,https://www.youtube.com/watch?v=vAaqw00-dmQ,,,720p,no,607,25,15175,2023-01-05,108.33211994171143,auto,171,,921,5426
629,804,LSC,Colombian,¡Dos millones de llamadas relevadas! y Seguimos Uniendo Mundos.,2017-08-17,https://www.youtube.com/watch?v=eQBas2h1Qo4,,,720p,no,106,24,2544,2023-01-05,15.257281303405762,auto,39,,210,1228
630,804,LSC,Colombian,¿Qué es inclusión,2017-08-15,https://www.youtube.com/watch?v=mQqtTGaDctU,,,720p,no,203,25,5075,2023-01-05,70.08082389831543,auto,70,,398,2259
631,804,LSC,Colombian,"La Historia de la Educación de las Personas Sordas en Colombia Pasado, Presente y Futuro",2017-08-08,https://www.youtube.com/watch?v=7oJW4cDJmNE,,,720p,no,196,30,5880,2023-01-05,31.232840538024902,auto,51,,296,1683
632,804,LSC,Colombian,Historia de la Educación de las Personas Sordas en Colombia,2017-07-27,https://www.youtube.com/watch?v=1aWl4fDj13g,,,720p,no,332,30,9960,2023-01-05,55.76960563659668,auto,92,,527,3061
634,804,LSC,Colombian,Conoce la historia de la Educación de las Personas Sordas en Colombia,2017-07-24,https://www.youtube.com/watch?v=l48NUA53wG0,,,720p,no,448,25,11200,2023-01-05,66.78203773498535,auto,124,,685,4173
635,804,LSC,Colombian,Resolución de la Asamblea Mundial de la Salud.,2017-05-07,https://www.youtube.com/watch?v=18gtFfmPJhA,,,720p,no,176,25,4400,2023-01-05,29.762248039245605,auto,73,,466,2609
636,804,LSC,Colombian,¡Curso Virtual FENASCOL!,2017-05-07,https://www.youtube.com/watch?v=UzK0JCVAQPs,,,720p,no,164,25,4100,2023-01-05,34.12249565124512,auto,49,,277,1485
637,804,LSC,Colombian,"Informe acerca del evento alianza Ministerio TIC, Codensa y FENASCOL.",2017-05-18,https://www.youtube.com/watch?v=kUT7VutBcK0,,,720p,no,105,25,2625,2023-01-05,16.48310375213623,auto,36,,206,1217
638,804,LSC,Colombian,¡Feliz Día Mamá!,2017-05-15,https://www.youtube.com/watch?v=0lIrWM3CQZE,,,720p,no,75,24,1800,2023-01-05,17.342232704162598,auto,20,,95,485
640,804,LSC,Colombian,Código de Ética del Intérprete-Respeto,2017-04-20,https://www.youtube.com/watch?v=lbwxVrowjFY,,,720p,no,71,30,2130,2023-01-05,7.917423248291016,auto,19,,109,578
641,804,LSC,Colombian,Código de Ética del Intérprete. Puntualidad,2017-04-19,https://www.youtube.com/watch?v=0kfyMin7gBs,,,720p,no,65,25,1625,2023-01-05,11.9714994430542,auto,12,,70,399
642,804,LSC,Colombian,Porque se solicita la anulación de la resolución 5274,2017-04-18,https://www.youtube.com/watch?v=gBDPI1tsLvY,,,720p,no,497,25,12425,2023-01-05,76.03231906890869,auto,151,,865,4921
643,804,LSC,Colombian,Código de Ética del Intérprete. Confidencialidad,2017-04-17,https://www.youtube.com/watch?v=pegVoGY-J8Q,,,720p,no,109,25,2725,2023-01-05,17.617908477783203,auto,32,,188,1093
644,804,LSC,Colombian,Código de Ética del Intérprete. Calidad,2017-04-17,https://www.youtube.com/watch?v=7FY8gXy_jww,,,720p,no,163,30,4890,2023-01-05,24.923791885375977,auto,54,,273,1595
645,804,LSC,Colombian,Ultima parte de la historia LSC,2017-06-04,https://www.youtube.com/watch?v=CXdITDw10-o,,,720p,no,436,25,10900,2023-01-05,44.10957050323486,auto,158,,961,5525
646,804,LSC,Colombian,Información de reunión con el INSOR,2017-05-04,https://www.youtube.com/watch?v=RjIPwiKE5e0,,,720p,no,684,30,20520,2023-01-05,124.76169204711914,auto,264,,1374,8119
647,804,LSC,Colombian,Código de Ética del Intérprete. Preparación,2017-03-28,https://www.youtube.com/watch?v=DEAhcc1lL04,,,720p,no,83,30,2490,2023-01-05,12.460272789001465,auto,23,,118,655
648,804,LSC,Colombian,Estos son los colegios que han respondido a nuestro cuestionario - Directiva 27.,2017-03-21,https://www.youtube.com/watch?v=A7P-4SAOvH0,,,720p,no,196,25,4900,2023-01-05,29.12317657470703,auto,13,,69,370
649,804,LSC,Colombian,Colegios inclusivos que han cumplido con la contratación de intérpretes y modelos lingüísticos.,2017-03-21,https://www.youtube.com/watch?v=Mjdp42ngQLQ,,,720p,no,94,30,2820,2023-01-05,13.227668762207031,auto,34,,153,1201
650,804,LSC,Colombian,Seguimos informando sobre el significado de comunidad sorda.,2017-03-21,https://www.youtube.com/watch?v=pij1KhSEnUA,,,720p,no,155,24,3720,2023-01-05,23.507232666015625,auto,59,,352,2060
651,804,LSC,Colombian,Falta de intérprete en distintas partes de Colombia,2017-03-15,https://www.youtube.com/watch?v=7nw1jdO1Gz8,,,720p,no,381,25,9525,2023-01-05,65.7031307220459,auto,56,,178,1065
652,804,LSC,Colombian,Resultados parciales de la encuesta,2017-10-03,https://www.youtube.com/watch?v=44pWqx4y89M,,,720p,no,263,25,6575,2023-01-05,39.38155174255371,auto,74,,384,2151
653,804,LSC,Colombian,Cuestionario Directiva 27 de 2015,2017-08-03,https://www.youtube.com/watch?v=ziQ8fTworZk,,,720p,no,347,25,8675,2023-01-05,63.69694995880127,auto,57,,168,1023
663,804,LSC,Colombian,¿Qué es Identidad Y Cuales aspectos no hacen parte de la Identidad Sorda,2016-07-10,https://www.youtube.com/watch?v=1i3C059nroA,,,720p,no,315,30,9450,2023-01-05,45.20799160003662,auto,113,,655,3778
671,804,LSC,Colombian,FENASCOL en las Regiones,2016-07-09,https://www.youtube.com/watch?v=mUlgUJzSOrI,,,720p,no,170,30,5100,2023-01-05,16.04096221923828,auto,4,,7,27
696,804,LSC,Colombian,Resolución 350 CANAL RCN,2016-07-13,https://www.youtube.com/watch?v=TS-AG06Ipbg,,,720p,no,285,30,8550,2023-01-05,54.206438064575195,auto,111,,730,4001
759,804,LSC,Colombian,4° Convención Suramericana de Personas Sordas y el 2° Simposio Nacional de Lingüística de la LSC,2015-05-06,https://www.youtube.com/watch?v=ILQe7q4dNWw,,,720p,no,249,30,7470,2023-01-05,40.86642265319824,auto,72,,404,2536
771,804,LSC,Colombian,Invitación Especial a toda la Comunidad Sorda de Colombia,2015-04-23,https://www.youtube.com/watch?v=ei8WQLNZGm8,,,720p,no,207,30,6210,2023-01-05,28.418757438659668,auto,61,,389,2190
774,804,LSC,Colombian,Cumbre de Arte y Cultura para la Paz,2015-01-04,https://www.youtube.com/watch?v=AzMfPq_uIZY,,,720p,no,302,30,9060,2023-01-05,47.255577087402344,auto,65,,426,2381
790,804,LSC,Colombian,Boletín # 2 Video Información del Congreso de la FMS,2014-11-28,https://www.youtube.com/watch?v=c5x6RTq_62U,,,360p,no,187,30,5610,2023-01-05,8.064888954162598,auto,0,,0,0
847,804,LSC,Colombian,Reunión del Ministerio de Transporte,2013-09-30,https://www.youtube.com/watch?v=8PkX89hYbm0,,,720p,no,138,30,4140,2023-01-05,19.575735092163086,auto,55,,335,1941
892,804,LSC,Colombian,LEY 1618,2013-03-13,https://www.youtube.com/watch?v=KpdcNoS-ghE,,,360p,no,1596,30,47880,2023-01-05,77.97359371185303,auto,94,,581,2975
894,804,LSC,Colombian,Sanción de la Ley Estatutaria 1618feb 2013,2013-07-03,https://www.youtube.com/watch?v=WDjlvCC_J6o,,,360p,no,1596,30,47880,2023-01-05,86.46362400054932,auto,90,,564,2883
917,804,LSC,Colombian,3,2012-04-12,https://www.youtube.com/watch?v=nyRizsHajAc,,,360p,no,50,30,1500,2023-01-05,2.621225357055664,auto,699,,4088,23126
918,804,LSC,Colombian,2,2012-04-12,https://www.youtube.com/watch?v=1TOlJ2vS_m8,,,360p,no,49,30,1470,2023-01-05,2.4170455932617188,auto,1234,,4722,26002
945,804,LSC,Colombian,DHINTR,2012-07-26,https://www.youtube.com/watch?v=H_M0aqkDtgQ,,,360p,no,96,30,2880,2023-01-05,2.5863733291625977,auto,30,,197,1126
1099,804,LSC,Colombian,CNJS,2011-05-08,https://www.youtube.com/watch?v=Jhrk9YsZZG0,,,360p,no,467,30,14010,2023-01-05,26.204357147216797,auto,27,,133,793
1119,804,LSC,Colombian,CND,2011-07-19,https://www.youtube.com/watch?v=rjTJflPfAwk,,,360p,no,96,30,2880,2023-01-05,3.046875,auto,27,,136,832
1160,804,LSC,Colombian,Misión,2011-07-04,https://www.youtube.com/watch?v=vDOcDWyu7-4,,,360p,no,32,30,960,2023-01-05,1.252884864807129,auto,19,,77,426
1,816,LSC,Colombian,Vocabulario Básico 4 - Verbos Curso Lengua de Señas Colombiana,2013-07-21,https://www.youtube.com/watch?v=-8e3FaA-Rak,,,720p,no,208,15,3120,2023-01-10,27.26617431640625,auto,72,,112,698
3,816,LSC,Colombian,Vocabulario Básico 2 - Lengua de Señas Colombiana LSC,2013-07-16,https://www.youtube.com/watch?v=EOcVvy1mcYI,,,720p,no,264,15,3960,2023-01-10,14.007086753845215,auto,0,,0,0
5,816,LSC,Colombian,Vocabulario Colegio Profesores   Lengua de Señas Colombiana LSC,2014-02-20,https://www.youtube.com/watch?v=3Zqzarqesk4,,,720p,no,230,25,5750,2023-01-10,28.48414897918701,auto,41,,91,457
7,816,LSC,Colombian,Vocabulario Variado 1   Lengua de Señas Colombiana LSC,2014-02-20,https://www.youtube.com/watch?v=6LJOqfELZU4,,,720p,no,159,25,3975,2023-01-10,9.45328140258789,auto,26,,37,256
8,816,LSC,Colombian,Vocabulario Tecnología 2 Lengua de Señas Colombiana LSC,2014-02-20,https://www.youtube.com/watch?v=QD0JOMagYjU,,,720p,no,86,25,2150,2023-01-10,5.805385589599609,auto,16,,38,214
13,816,LSC,Colombian,Tecnología - Curso Lengua de Señas Colombiana LSC,2014-02-11,https://www.youtube.com/watch?v=-C_b8t9FfWI,,,720p,no,167,25,4175,2023-01-10,22.246283531188965,auto,33,,60,454
16,816,LSC,Colombian,Integración Inclusión Educativa de Estudiantes con Discapacidad Auditiva Sordos,2014-10-21,https://www.youtube.com/watch?v=maEiAnQSTLA,,,720p,no,284,30,8520,2023-01-10,48.51063346862793,auto,100,,642,3466
17,816,LSC,Colombian,Aprende la Lengua de Señas de tu país con 26 Canales de YouTube,2016-08-09,https://www.youtube.com/watch?v=PO9pBiirH1Q,,,720p,no,147,30,4410,2023-01-10,19.990063667297363,auto,64,,443,2384
18,816,LSC,Colombian,#6 Curso Lengua de Señas Colombiana Aprende cómo presentarte LSC,2017-01-25,https://www.youtube.com/watch?v=UNWlH4uQlVQ,,,720p,no,680,30,20400,2023-01-10,90.19456195831299,auto,230,,1273,6701
19,816,LSC,Colombian,Curso básico Lengua de Señas Colombiana “Atención” LSC Video #7,2017-01-02,https://www.youtube.com/watch?v=fi8_u4ZEebw,,,720p,no,691,30,20730,2023-01-10,88.42814540863037,auto,207,,1199,6329
20,816,LSC,Colombian,"Música en lengua de señas, proyecto musical para personas sordas.",2018-05-14,https://www.youtube.com/watch?v=Qv7qWb4w4FM,,,720p,no,237,24,5688,2023-01-10,14.014589309692383,auto,67,,400,2280
21,816,LSC,Colombian,Aprende a saludar en Lengua de Señas Colombiana. Día internacional de las lenguas de señas,2020-09-23,https://www.youtube.com/watch?v=dLNsZ9jG8OE,,,720p,no,22,30,660,2023-01-10,6.146417617797852,auto,9,,68,330
1,818,LSC,Colombian,Cortometraje Sueño Rosa SmarTICIncluyente 202,2020-12-29,https://www.youtube.com/watch?v=iVAyafE0Wt0,,,720p,no,295,30,8850,2023-01-11,71.45792865753174,auto,51,,188,888
2,818,LSC,Colombian,Cortometraje Sin Ataduras,2020-12-29,https://www.youtube.com/watch?v=DK5QuiqJCW8,,,720p,no,299,30,8970,2023-01-11,98.45205974578857,auto,67,,305,1589
3,818,LSC,Colombian,"Rasmussen, una discapacidad contada a través de los ojos de un padre",2020-12-29,https://www.youtube.com/watch?v=VwpwbUkMyf8,,,720p,no,301,30,9030,2023-01-11,67.1750431060791,auto,71,,323,1745
4,818,LSC,Colombian,"En la nada, cortometraje ganador #SmarTICIncluyente 2020",2020-12-29,https://www.youtube.com/watch?v=tXzE7zNLnnY,,,720p,no,298,24,7152,2023-01-11,50.73448657989502,auto,68,,413,2100
5,818,LSC,Colombian,Alicia Cortometraje #SmarTICIncluyente 2020,2020-12-29,https://www.youtube.com/watch?v=E1Xl8l2e7rk,,,720p,no,300,30,9000,2023-01-11,82.98110389709473,auto,36,,17,66
6,818,LSC,Colombian,"En Ciudadanía Digital somos incluyentes, accede a los cursos",2019-07-10,https://www.youtube.com/watch?v=TTZCX9us6lM,,,720p,no,143,30,4290,2023-01-11,23.542015075683594,auto,57,,287,1949
